72.37,18.892,0,0,0,0,0,0,0,0,0,0,0,22.832,27.976,2.7358,3.6652,88.483
1.6607,0,0,0,0,0,0,0,1.0826,0,0,0,0,0,0,0,0,7.9752
8.4323,0.42148,0,0,0.6675,1.5719,0.45873,0.51482,21.863,47.316,0,0,0,0.25171,0,0.4291,0.73823,3.4991
0,0,0,0,29.029,96.672,54.982,122.87,100.59,8.1557,0,0,3.6463,0.44502,0,0,0,0
32.679,0.3975,0,2.8051,160.99,33.705,6.6671,1.82,7.2057,11.548,3.3621,2.0799,0.42758,11.2,23.807,1.061,0.62518,0.91644
35.01,6.2638,0,1.5735,113.61,3.5945,0.27971,0,0.70798,0.2822,1.0374,0,3.3065,35.99,28.924,3.053,12.97,31.066
3.1404,0.28033,12.097,29.999,107.37,7.2232,1.0413,0,0.54339,0,0,0.24415,0.33211,3.811,1.1815,0.51018,11.543,69.555
62.453,28.807,19.746,101.02,76.026,0,0,0,0.80975,1.2441,0,0,0,0,7.1231,8.1297,11.908,102.32
59.533,8.3687,36.615,92.965,183.91,1.217,0,0,1.292,6.795,0,0,0,1.7833,0,0,0.27957,96.218
44.047,56.66,73.164,77.4,64.455,0,0,0,3.7816,1.1786,4.278,0,0,0,0,0,10.236,134.72
132.98,57.273,50.173,47.273,105.05,14.246,9.8077,13.295,2.1966,0.51058,0.27591,0.35439,0.27105,3.2046,3.1222,0.88678,3.9319,136.97
100.52,1.5538,0,0,0.42118,0,0,0,0,6.177,0,0,0,0,0,0,0,79.753
36.565,11.924,6.0381,14.723,6.0986,0,0.057916,0.32311,0.85538,15.271,15.539,1.5295,2.425,7.9754,3.197,1.103,6.6323,55.52
0.95807,1.1164,21.782,11.115,22.35,44.518,54.051,20.577,11.975,5.3805,4.1107,7.4019,5.2656,0.25492,0,0,0.13627,0.12322
0,0,0,0,0,0,0,0.26999,0.2521,0,3.7891,1.1664,0,0,0,0,0,7.369
6.6723,1.9348,0.68909,0.32681,0.085183,0.17307,0.054704,0,0,0.12869,42.261,16.619,10.676,10.791,10.714,23.52,19.44,13.167
4.1478,0.15401,0.57974,0,0,0,0,0,2.4818,0,0.79753,2.2716,0,0,0,0,0.16134,1.733
0,0,0,0,0,0,0,0,0,0,0,2.2153,0.29158,0,0,0,0,5.4361
10.6,0.2377,0,0,0,0,0,0.35006,1.5335,0,0,0,0,1.4714,0,0,0,0
5.2716,36.851,2.3117,0.75753,0,0,0,0,2.3046,2.7052,0.93146,0.17464,0,0,0,0,0,0
0,0,0,0,0.27799,3.0248,7.8841,5.4561,6.6891,3.4521,3.695,7.7246,6.7217,5.3309,2.2844,1.414,0,1.2865
0,0,0,0,0,0,0,0,8.643,3.3691,0,0,0,0,0,0,0,0
2.6291,38.035,1.5994,4.4234,3.9576,1.7753,0.78279,0.80133,13.624,4.2598,2.6099,4.1842,1.1872,0.26632,0.52747,0.073709,0,0.091867
