12.631,0,2.5139,0,152.58,0,0,1.8793,0,0,0,0,0,0,0,0,0,3.4572
0.92894,1.0856,1.0194,6.8639,237.65,12.566,5.3786,10.158,21.749,1.4004,3.3698,16.284,19.05,13.993,6.0017,4.8403,2.7455,1.57
162.81,159.64,38.38,4.9246,0.52602,0,0,0,0,0,0,0,0,0,0.14584,0,0,0.15802
328.75,141.54,114.32,22.228,0,0,0,0,0,0,0,0,0.17763,3.1291,0,0,0,21.272
522.12,3.404,0.61049,2.4882,1.7153,0,0,0,3.2702,0,0,0,0,0,1.0544,0.33267,0,1.0318
37.613,67.027,97.607,154.75,25.419,0,0,0,0,0,0,0,0,0.17664,0,0,0,0.5104
1.7223,6.659,2.6228,1.7921,0,0,0,0,3.9265,3.4461,0,0,0,9.1497,0,0.66448,0,0
77.844,35.224,16.886,1.0982,0,0,0,0,0,0,0,0,0,0.27853,0,0,0,0.29808
0.44505,22.223,101.43,83.948,22.451,0,0,0,22.741,0,0,0,0,0,1.4367,0,0,0
154.53,43.939,24.815,171.73,10.556,2.5747,0.52754,0.37847,42.654,0.56868,0,0,0.21632,0.51881,2.027,3.3894,32.217,209.41
1.2566,6.0708,31.059,152.89,90.197,0,0,0.24734,10.802,53.179,0,0,0,0,0,0,0,0
0,0.34836,1.3288,42.65,171.03,1.6384,0,0,3.9936,43.908,0,0,0,1.1743,0,0,0,0
0,1.5474,0.94623,83.768,114.93,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2147,0.79061,1.4329,2.0318,90.949,16.723,6.9875,0.4006,0,0,0,0,0,0.40717,0.11175,0.54509,2.1476,2.1181
0,0,0,0,12.255,0.39311,0,0,0.28645,0,0,0,0,0,0,0,0,2.8587
0,0,0,0,3.5449,7.1718,18.468,37.899,74.763,6.5246,0.66538,0.45664,0,0,0,0,0,0
0,0,0,0,0,3.5161,6.2503,26.126,121.15,12.159,0,0,1.9662,3.6282,1.1095,0,0,0
0,0,0,0,0.35453,3.7962,3.9567,5.6395,25.382,27.946,0,0.28499,0.16839,2.3484,0,0,0,0
0.73595,0.48994,0.31117,2.0766,5.3373,5.2571,4.5793,14.255,26.829,6.6171,1.0015,0.79023,0,0,0,0.16704,0.74613,1.0595
17.206,8.8173,4.303,3.2444,4.5636,4.0684,3.1593,9.3854,10.66,3.9936,1.6182,3.3604,7.8221,10.937,6.8319,8.4746,9.0825,9.6027
0,0.10838,0.56413,2.2585,1.5852,1.5114,2.5477,7.2385,26.974,101.84,29.732,5.1765,2.1656,0.77608,0.21791,0,0,0
25.972,7.2912,4.6991,2.508,1.8517,0.54909,0.048679,0.034528,0,0,0,0.077708,0.29685,65.671,102.54,29.35,15.829,28.989
0.068466,0,0.06674,0.13798,0.17012,0.088326,0,0,0.44856,1.196,1.5831,7.5796,17.173,14.675,4.6859,0.6112,0.28756,0.27941
0.44311,0.18373,0.039238,0.23167,0.07636,0,0.073559,0.57184,0.88162,7.9132,20.158,36.767,91.386,26.818,3.2014,2.1815,0.34091,0.29577
2.9198,20.521,221.62,75.774,7.8878,0.28275,0,0.85533,8.4262,0.78596,1.1528,0,0,2.9416,1.659,0,0,0.82067
