97.419,0,0,0,0,0,0,0,14.343,1.1762,0,0,0,4.1131,0.76699,0,0,8.1448
199.9,33.306,6.0395,4.1173,9.982,17.138,20.539,1.9874,0.30298,0.22739,0.10115,0.1129,0.18101,0.30442,0.46274,0.47741,0.1776,57.083
25.819,21.703,14.93,10.935,28.15,8.2585,0.2294,0,0.76999,0,0,0,0,0,0.17764,15.635,249,317.69
305.3,55.235,26.54,12.579,8.9532,20.321,0.39477,0,0,0,0,0,0,0,7.7998,5.6252,5.0786,169.94
46.178,3.6865,2.098,4.7058,13.173,5.6354,1.3182,0.38043,3.4898,10.754,0,0,0,0,30.892,61.82,134.37,156.53
13.376,0,0,5.9536,16.815,0,0,0,0,8.2761,0.27588,0,0,3.1901,155.6,107.85,266.44,73.96
78.53,13.597,2.6094,9.9154,43.125,3.3494,6.5426,4.3766,1.088,0,0,0,0,0,111.36,49.019,55.837,129.31
4.3284,0.19836,0.59741,1.3256,99.301,6.3354,0,0,0,0,0,0,0,0,0,11.609,60.869,172.12
4.3673,0,0,0,70.812,33.822,10.055,5.9279,2.1551,0.3945,0,0,0,0,0,0,0,106.57
59.813,5.1852,7.0572,21.986,352.74,90.99,4.5774,0,0,0,0,0,0,0.26343,0.28408,0,0,0
33.321,1.9371,2.5969,12.051,24.574,15.171,7.8407,0.30966,6.9405,0,0,0,0,0,0,0,0,14.782
0.57757,0.1393,0.13092,0.86426,30.447,3.1174,0,0.98384,3.3536,11.693,2.3916,2.2837,0.11458,0.96124,0.80502,0.11678,1.6173,5.6592
0.3788,0.21217,5.9595,23.927,195.62,439.52,34.886,8.0115,0.10261,0.10209,0.092716,0,0,0,0,0,0.12317,0
86.605,13.508,17.508,18.076,62.385,1.6734,0.21852,0,0,0,0,0,0,0,0,0,0,37.873
16.307,3.712,7.8258,31.639,54.934,13.365,11.361,0.13126,0,0,0,0,0,0,0,0.13053,23.437,54.069
25.446,1.5586,3.4722,4.0776,11.16,13.543,4.7965,0,0,0,0,0,0,0.070587,0.05539,0.2751,30.091,107.38
0,0,0,0,0,0,0.17521,0,0,0,0,0,16.349,69.761,6.1086,0,0,6.0341
3.4723,10.947,37.809,46.706,30.616,26.139,5.7937,1.0473,1.6183,1.1389,1.1378,2.5239,1.2981,0.93415,1.52,2.0035,3.9584,9.427
10.229,12.928,0.21233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0866
0,0,0,0.45095,1.4604,3.381,9.0634,0,0,0,0,0,0,1.4888,97.451,188.66,0,4.8841
12.877,32.946,23.585,10.422,4.4577,2.107,1.1959,0.74758,2.5238,1.5039,1.3319,4.1658,3.341,4.1542,1.4393,3.6956,11.589,8.8599
7.6699,0,0,0,5.4596,10.438,0.94477,0,0,0,0,0,0,0,0,0,0,0
1.5169,3.5374,3.1192,1.5223,0.89642,1.2916,2.5424,4.8515,5.1803,5.7915,2.6265,1.9331,1.9446,4.1353,5.3888,4.3731,3.1829,0.60442
1.5575,5.3895,6.3047,5.4496,2.6759,1.8928,1.6918,4.7231,5.3311,4.329,5.5007,7.0971,3.2967,1.1516,0.62948,0.14293,0.22833,0.52426
0,0.093054,0.50948,0.21376,0.80583,0.41823,8.4606,10.536,3.2972,2.0892,2.9998,16.652,76.566,82.923,42.306,10.668,1.4118,3.4507
0,0,3.535,22.118,17.986,1.5099,0,0,0,2.3503,0,0.12838,0.11989,0,0.24034,0.19626,0.43105,0.80573
4.913,0,3.5407,6.1775,1.9584,0.22148,0,0,0,0,0,0,0,0,0,0,0,0.5908
3.4632,0,0,0.69883,2.8327,7.0855,0.3456,0,0,0,0,0,0,0,0,0.66392,0,1.8826
0,0,0,0.95117,12.51,105.75,138.17,36.827,3.2561,0.50787,0.088123,0.87175,1.0759,2.105,1.014,0.73137,0.61811,0
8.8189,3.2308,0,0,0,0,0,0,0,0.17118,0.53323,0,0,0,0,0.3694,0.18061,0.41876
