67.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37277,5.362
1.9938,2.2202,2.333,0,0.57497,0,0,0,0,2.8142,0,0,0,0,0,0,0,2.267
18.38,7.2381,6.7954,7.9625,26.857,8.812,8.7408,13.838,12.105,8.0527,0.10575,0,0,0,0.23243,0,0,0
45.15,32.823,53.998,133.66,57.599,4.4145,5.7218,10.254,5.1637,0,0,0,2.1544,1.304,0,0,0,0
80.6,125.93,157.71,43.355,31.511,2.2759,0,0,0,0.71865,0,0,0,4.0321,0,0,0,0
0,7.8498,41.698,287.88,207.96,15.119,2.8992,0.31452,3.6751,0,0,0,1.6409,5.4322,0,0,0,0
0,0,0,33.739,531.82,28.166,0.69309,0,0,0,0,0,0.50005,11.93,0,0,0,0
7.7413,1.5184,26.692,201.18,520.7,0,0,0,5.6583,0,0,0,0,2.5812,0,0,0,0
0,12.829,2.9141,206.69,360.54,0,0,0.63485,2.3666,0.9914,0,0,0,0,0,0,0,0
0,6.0312,34.634,216.9,146.56,0,0,0.52706,2.4525,0,0,0,0,1.2706,0.25001,0,0,0
0,0.34521,0.90387,59.748,149.7,0,0,0,0.74837,2.8826,0,0,0,2.8674,0,0,0,0
0.98033,0.26694,10.998,194.28,264.89,3.1111,0.86733,1.0113,0.86224,0,0,0,0,5.4814,0.30887,0.15729,0,0.28832
1.9837,12.07,47.419,246.65,22.916,0,0,0.71965,0,0,0,0,0,0.40179,0,0,0,0
1.6294,5.2467,9.2683,102.52,88.625,0,0,0,0.49387,0,0,0,0,0,0,0,0,0
3.8251,2.2748,1.2349,1.4854,28.327,14.525,0,0,0,0,0,0,0,7.9709,1.6424,0.54206,0.87759,0.48916
0,0,0,0,0,0,0,0,0,2.9143,0,0,0,0,0,0,0,0
1.3813,2.8675,3.9852,3.9579,6.5681,18.046,12.802,3.6069,1.8163,4.0905,4.6157,3.0018,3.8199,5.1507,4.471,4.0028,1.06,0.43412
7.8735,2.4639,1.6114,0.78002,0.80087,3.1235,6.3218,11.082,7.0501,5.4688,3.7638,3.8509,1.9458,2.5707,0.96475,0.45193,1.3897,2.4255
0,0,0,0,1.3402,0.18033,0.59453,1.6229,6.5829,5.7313,0.83186,0.14506,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.67494,5.8099,0,0,0,6.5199,0,0,0,0
0,0,0,0,0.43211,0.4774,0.17277,0.21681,5.9885,30.233,61.712,9.3233,1.1124,0.60025,0.80578,0.32286,0,0
0,0,0,0,0,1.0076,0,0,0,0.30738,0.19377,0.89964,0,8.5663,0.31067,0,0,0
0,0.60436,0,0,0,0,0,0.94603,0.13973,0,0,0,0,5.984,0,0,0,0
3.4947,2.704,1.7204,2.3261,0.64412,0,0,0.24335,2.0382,5.7445,20.471,15.637,7.8193,5.1973,4.7757,9.2604,8.1297,4.8014
0.86642,0.59473,0.59109,0.30641,0.18351,0.11588,0.17529,0.79921,1.489,2.3936,3.8811,8.5114,10.953,18.449,14.758,8.0397,4.0734,2.5958
0,0,0,0.35234,0.42983,0,0,0,0,0,0,0,0,6.8188,0.66653,0.16778,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.7041,29.494,13.902,4.5821,2.8807,0
1.8213,0,0,0,0,0,0,0,0,0,0,0,2.0377,4.5568,0.27743,0.59476,0.64811,1.0619
