0.94366,0,0,0.016964,0.0050741,0,0,0,0.033745,0.13411,0,0,0,0,0.044663,0.10405,0.074546,0.26775
0.20692,0,0,0,0,0,0,0,0.12343,0.91756,0,0,0,0.051898,0,0,0,0.31198
0.38742,0,0,0.10973,0.40858,0.79329,0.11605,0.12926,0.10701,0,0,0,0,0,0,0,0,0
0.23856,0,0,0,0,0,0,0,0,0.4941,0,0.034153,0.1081,0,0,0,0.034542,0.82759
0.48679,0,0,0,0,0,0,0,0,0.84852,0,0,0.018768,0,0,0,0,0.20663
0.20714,0.036535,0,0,0.16655,0.53445,0.30324,0.45467,0.54799,0.018904,0,0,0,0,0.0026799,0.026352,0.026338,0.20411
0.18575,0.068464,0.066637,0,0.19396,0.28809,0.15585,0.42889,0.708,0.020056,0.026126,0.0096409,0,0.23314,0.04948,0.14725,0.027104,0.21414
0.46757,0.10076,0.054119,0.067955,0.70884,0.0046171,0,0.052342,0.056943,0.01741,0.01062,0.0025749,0,0.29587,0.19925,0.041099,0.021487,0.35414
0.044508,0.015531,0.016658,0.26221,0.93478,0.026424,0,0.0013228,0.016108,0,0,0,0,0.025793,0,0.078626,0.15515,0.15182
0,0,0,0.027382,0.99812,0.014687,0.00080354,0,0.0012351,0.013441,0,0,0,0.045,0.01529,0.017007,0.0012973,0.0071605
0.048767,0.016583,0.0099161,0.12486,0.98559,0.025577,0,0,0,0,0,0,0,0,0,0,0,0.098032
0.57408,0.19373,0.27465,0.17942,0.40559,0.068708,0.0085849,0.010296,0.058244,0.022728,0,0.0014271,0,0.0060779,0.0032169,0.0093239,0.0018248,0.59314
0.29108,0.072253,0.036964,0.017423,0.031632,0.00054624,0.0016837,0.0038425,0.0037673,0,0,0,0,0.0024495,0,0.0064868,0.10934,0.94623
0.42158,0.035542,0.03678,0.034318,0.01641,0,0,0,0,0.014724,0,0,0,0,0,0.02954,0.097833,0.89863
0.35797,0.0069364,0,0.0019706,0.0022944,0.0052988,0,0.02071,0,0,0.013181,0,0,0,0,0,0.0063466,0.93334
0,0,0,0,0,0,0,0,0.095719,0,0,0,0,0.42902,0,0,0,0.89821
0.30703,0.25237,0,0.067509,0.26548,0,0,0.66485,0.5588,0,0,0.11281,0,0,0,0,0,0
0.034203,0.039507,0.022053,0.036098,0.14917,0.2213,0.304,0.60177,0.47857,0.47596,0.081895,0.061503,0.021866,0.011669,0.043532,0.02588,0.0095247,0.019764
0,0,0,0,0,0,0,0,0,0,0.082147,0.33787,0,0,0,0,0,0.9376
0.61137,0,0.041872,0.25082,0.20176,0,0,0,0.7217,0,0,0,0,0,0,0,0,0
0.38855,0.18974,0.41779,0.056998,0.79261,0.0445,0.070824,0,0,0,0,0,0,0,0,0,0,0
0.85067,0,0,0,0,0,0,0,0.45327,0.26626,0,0,0,0,0,0,0,0
0.32294,0.64112,0.30799,0.033649,0.089656,0.0071376,0.095406,0.023633,0.1351,0,0,0.037777,0.099331,0.54601,0.13628,0.092828,0.096239,0.082473
0,0.36929,0,0,0,0,0.89331,0,0.25618,0,0,0,0,0,0,0,0,0
0.98062,0,0,0,0,0,0,0,0.19592,0,0,0,0,0,0,0,0,0
0.022323,0,0,0.0099152,0.072784,0.20831,0.10317,0.11214,0.25088,0.6872,0.3639,0.34925,0.12579,0.34212,0.031898,0.051778,0.023617,0.028222
0.57073,0,0.067244,0.18044,0.17542,0,0.040655,0,0.77767,0,0,0,0,0,0,0,0,0
0.083723,0.064543,0,0,0,0,0,0,0.25156,0,0,0,0,0,0,0,0.036521,0.96136
