0.076061,0,0,0,0.025293,0.054363,0,0.031373,0.73228,0.626,0.066053,0,0.025619,0.04233,0.20944,0.088205,0.052685,0.017141
0,0,0,0,0.0046047,0.06974,0.15511,0.036793,0.79845,0.57581,0,0,0,0.02489,0,0,0,0
0,0,0,0,0.016673,0.069248,0.19821,0.077135,0.96977,0,0,0.0041512,0.022792,0.0933,0,0,0,0
0,0,0,0,0.22751,0.96318,0.090118,0.067781,0.0027846,0.0029312,0.011294,0.015153,0.046803,0.072447,0,0,0,0
0,0,0,0,0.99358,0.084868,0,0.0029099,0.016798,0,0,0,0,0.063167,0.036276,0,0,0
0,0,0,0,0.9498,0.074547,0,0,0,0,0,0,0,0.085969,0.19876,0.068373,0.20189,0
0.018979,0,0.0030199,0.0026616,0.80995,0.060308,0.03103,0.065002,0.14264,0.21563,0.022986,0.0069425,0.017956,0.029111,0.098945,0.27592,0.12896,0.40452
0.14344,0,0,0,0.71478,0,0,0,0,0,0,0,0,0,0.016949,0.065941,0.085617,0.67569
0.14755,0.097032,0.015945,0.77837,0.4928,0.089089,0.098555,0.033503,0,0,0,0,0,0.018346,0.020465,0.020796,0.015784,0.31565
0.0057062,0.0062303,0.010294,0.071895,0.97736,0,0,0,0,0.0020695,0,0,0,0.034585,0.010863,0.0040817,0.020947,0.19402
0.23387,0.021437,0.045048,0.047445,0.96119,0,0,0,0,0.003247,0,0.01238,0,0.028151,0,0,0,0.12542
0,0,0,0,0.1937,0.010426,0,0,0,0,0,0,0,0.98101,0,0,0,0
0,0,0.037462,0.37947,0.92133,0,0,0,0,0,0,0,0,0.072606,0.021809,0,0,0
0,0,0,0,0.63848,0,0,0,0,0,0,0,0,0.76964,0,0,0,0
0,0,0,0,0.47975,0,0,0,0,0,0,0,0.40456,0.77858,0,0,0,0
0.21403,0.01436,0.075886,0.17971,0,0,0,0,0,0,0,0,0,0.8674,0.33348,0.16777,0.060715,0.14317
0,0,0,0,0.12941,0,0,0,0,0,0,0,0.027274,0.99122,0,0,0,0
0,0,0,0,0,0.29274,0.03609,0.028514,0,0,0,0,0,0.95508,0,0,0,0
0,0,0,0.057112,0.98725,0.073412,0,0,0,0,0,0,0,0.12914,0,0,0,0
