0,0,0,0,0,0,0,0,0,0,0,0,0,0.29945,0.63508,0.080712,0.24099,0.66514
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.96517,0.16407,0,0,0.089836,0.11201,0,0,0.074481,0.12398,0,0,0,0
0,0,0,0,0.17719,0.065397,0,0.017566,0.97921,0.0070435,0,0,0.069171,0.018236,0,0,0,0
0,0,0,0,0.22212,0.090893,0,0.041938,0.73202,0.57584,0,0,0.016394,0.27003,0,0,0,0
0.0055891,0,0,0,0.042756,0.072923,0.070329,0.11056,0.98428,0.001387,0,0.0017172,0.011805,0.011054,0,0,0.0059438,0.080904
0.0029654,0,0,0,0.12363,0.21871,0.097032,0.11908,0.60786,0.65471,0.0020472,0.0041867,0.016787,0.0090962,0,0,0.0060345,0.33869
0.64891,0.0069879,0,0,0.12678,0.34883,0.21437,0.26758,0.56881,0,0.0011782,0,0.002374,0,0,0,0,0
0.39452,0.10613,0.04148,0.02935,0.75338,0.40009,0.060626,0.09392,0.15345,0,0.0015856,0.00282,0.004548,0.05555,0.0057479,0,0.0050724,0.25227
0.078377,0,0,0,0.32675,0.9193,0.085888,0.10139,0.15499,0,0,0,0,0.014579,0.0016447,0,0,0.0094938
0.30724,0,0,0,0.71654,0,0,0,0.56358,0,0,0,0.080745,0.26083,0,0,0,0
0.72001,0,0,0,0.56977,0,0,0,0,0,0,0,0.038478,0.39429,0,0,0,0
0.13153,0.049279,0.057814,0.37122,0.91535,0.014157,0,0,0.0046359,0.011251,0.018343,0.0063932,0.017273,0.010647,0.0096559,0.0036781,0.0035321,0.0027101
0.068941,0,0,0.0057858,0.99723,0.020194,0,0,0,0,0,0,0.01823,0,0,0,0,0
0.35907,0.39625,0.055814,0.43195,0.6512,0.15111,0,0,0,0,0,0.046735,0.073688,0.26419,0,0,0,0.0074627
0,0,0,0.12314,0,0,0,0,0,0,0.013507,0.027216,0.021741,0.99169,0,0,0,0
0,0,0,0,0.73924,0,0,0,0,0,0,0,0,0.67344,0,0,0,0
0,0,0,0,0.99921,0,0,0,0,0,0,0,0,0,0.039863,0,0,0
0,0,0,0,0.89985,0.024561,0,0,0,0,0,0,0.020381,0.43504,0,0,0,0
0,0,0,0,0.58429,0.027021,0,0,0,0,0,0.061753,0.71779,0.37262,0,0,0,0
0.016101,0,0.016502,0.020893,0.88763,0,0,0,0,0,0,0,0,0.45951,0,0,0,0
0,0,0,0.17363,0.3822,0,0,0,0,0,0,0,0,0.84268,0.20554,0.14033,0.22744,0
0,0,0,0,0.98137,0.02724,0,0,0,0,0,0,0.062182,0.17976,0,0,0,0
