0.00071021,0,0,0,0,0,0.0024728,0.0014413,0.7314,0.67695,0.0026235,0.0023808,0,0,0.0047877,0.025067,0.06076,0.049226
0,0,0,0,0.19205,0.010406,0,0.12424,0.94323,0.24052,0,0,0,0.0054877,0,0,0,0
0.054204,0,0,0,0.32675,0.014426,0,0,0.92467,0.034963,0,0,0.050838,0.17681,0,0,0,0
0,0,0,0,0.34322,0.49837,0.38167,0.33132,0.47295,0,0,0,0,0.3837,0.086466,0,0,0
0,0,0,0,0.7927,0.052522,0,0,0,0,0,0,0,0.40322,0,0,0.077484,0.44753
0,0,0,0.0089665,0.96166,0.10745,0.024119,0.030959,0.0025835,0,0,0.0031133,0.010195,0.038538,0.044166,0.19057,0.049152,0.14058
0.0054519,0.0017992,0,0.0035721,0.97581,0.045999,0.0043001,0.0092225,0,0,0,0,0,0,0.04531,0.066693,0.032549,0.19486
0.05064,0.01314,0,0,0.99515,0,0,0,0,0,0,0,0.0032378,0.07089,0.0076771,0,0,0.042983
0.38338,0.016488,0.0083932,0.023947,0.92278,0,0,0,0,0,0,0,0,0,0.022146,0.0071845,0.0047508,0.0033199
0.18462,0.051982,0.02722,0.12718,0.95475,0.098095,0,0,0.0024452,0,0.0021249,0,0.013179,0.14342,0.059216,0.017397,0.011785,0.020624
0,0,0,0.063645,0.96354,0,0,0,0,0,0,0,0.23363,0.11385,0,0,0,0
0,0,0,0.27761,0.93822,0,0,0,0,0,0,0,0,0.18712,0.083757,0.025363,0,0
0,0,0,0,0.75792,0,0,0,0,0,0,0,0,0.65235,0,0,0,0
0,0,0,0,0.99964,0,0,0,0,0,0,0,0,0.02676,0,0,0,0
0.036147,0,0,0,0.9856,0.10498,0,0,0,0,0,0,0,0.12754,0,0,0,0
0,0,0,0,0.9598,0.065313,0,0,0.024196,0.018769,0,0,0.039529,0.26837,0,0,0,0
0.027668,0,0,0.03201,0.51309,0.842,0.045621,0.12796,0.083998,0,0,0,0,0,0,0,0,0.021896
