-1.0182,-0.71062,0.61838,-0.51761,0.39135,-0.20555,0.18228,0.013178,-0.076531,0.3554,0.056478,0.56644,-0.014826
-1.0463,-0.65884,0.37167,-0.46276,0.3246,-0.40514,0.22255,-0.45959,0.057276,0.14804,-0.28735,0.59087,-0.42208
-1.0334,-0.64681,0.49577,-0.40889,0.36506,-0.063618,0.10003,-0.0061397,0.067458,0.2327,0.33364,0.39302,0.010213
-1.0213,-0.70559,0.54574,-0.42518,0.28302,-0.13856,0.064977,-0.085502,-0.046801,0.17446,0.074902,0.59567,-0.3093
-1.0262,-0.66398,0.45523,-0.30731,0.30164,-0.080968,0.21757,-0.26108,0.25323,0.11103,0.34316,0.37671,-0.032633
-1.0398,-0.6469,0.50833,-0.54744,0.39492,-0.25804,0.057619,-0.0038295,-0.24823,0.2105,0.30882,0.20852,0.35368
-1.0402,-0.67651,0.47878,-0.54034,0.31555,-0.19814,-0.028307,0.037985,-0.30687,0.17127,0.11738,0.29533,0.091722
-1.0522,-0.59144,0.39234,-0.34748,0.28777,-0.34265,0.099137,-0.27882,-0.13871,0.19075,0.086246,0.52394,0.23695
-1.0237,-0.6775,0.41859,-0.23043,0.32087,-0.45395,0.59636,-0.3995,0.0062901,0.36386,0.14342,0.25091,0.41451
-1.0393,-0.67745,0.41708,-0.37378,0.2251,-0.18278,0.051686,-0.15809,-0.15818,0.1833,-0.021371,0.31157,0.16107
-1.0126,-0.69122,0.6125,-0.39228,0.39489,-0.27115,0.44619,-0.27378,0.19987,0.37946,0.063419,0.68992,0.23577
-1.0204,-0.68708,0.38591,-0.31514,0.33042,-0.44372,0.011392,0.08131,-0.42781,-0.080445,0.22862,0.35139,-0.3275
-0.94032,-0.4417,0.10509,-0.57957,0.42381,-0.40388,-0.60702,-1.0284,0.060915,0.99683,1.0398,1.1328,1.0101
-0.91917,-0.6445,0.005836,-0.32381,0.37077,-0.30977,-0.31796,-0.61345,0.53285,-0.22606,0.3032,1.1362,0.97572
-0.80409,-0.58407,-0.31858,-0.6645,0.14066,-0.63151,-0.016049,0.95755,0.1274,0.67474,-0.52351,0.26892,0.024264
-0.65418,-0.783,-0.48393,-0.7527,0.11253,-0.53645,-1.0482,1.5749,-0.42262,1.5489,0.10695,0.19757,0.52174
