-1.118,-0.52077,0.56226,-0.22551,0.61371,-0.14354,0.71858,0.2231,0.21929,0.67134,0.49949,0.80555,0.32994
-1.0797,-0.599,0.39003,-0.019638,0.62246,-0.22543,0.31773,0.7901,-0.2112,0.98577,0.2457,0.96685,0.079335
-1.1082,-0.60268,0.59536,-0.30004,0.49924,-0.0326,0.26065,0.5213,-0.08704,0.70768,0.34608,0.77656,0.14434
-1.0611,-0.62774,0.64419,-0.0096141,0.64088,-0.15269,0.7464,0.48596,0.23888,0.77263,0.88255,0.5298,0.63889
-1.0694,-0.66683,0.49111,-0.0562,0.52307,-0.2529,0.3569,0.49319,0.37676,-0.1838,0.98755,0.83981,-0.1814
-1.0761,-0.61726,0.54582,0.023608,0.56228,-0.20745,0.71113,0.41792,0.27975,0.64467,0.62245,0.90704,0.47214
-1.1327,-0.49107,0.29395,-0.049609,0.50537,-0.028305,0.21929,0.37352,0.24807,0.67624,0.12488,0.80162,0.39583
-1.0859,-0.61722,0.62061,-0.12593,0.53426,-0.034873,0.47942,0.51662,0.24743,0.48629,0.80947,0.80279,0.20381
-1.0898,-0.62089,0.55751,0.010812,0.34399,0.16643,0.38959,0.31934,0.18013,0.62405,0.51201,0.64765,0.35277
-1.143,-0.47329,0.41675,-0.060982,0.47612,-0.0070484,0.51447,0.24709,0.33096,0.59249,0.50123,0.81004,0.28443
-1.0933,-0.60811,0.54382,-0.030092,0.37908,0.063768,0.52723,0.085925,0.26838,0.60994,0.2055,0.86623,0.036925
-1.1043,-0.55961,0.71587,-0.29499,0.66826,-0.066792,0.61176,0.49757,0.11412,1.0695,0.14787,1.1411,0.094767
-1.1101,-0.54045,0.25745,0.039376,0.45754,-0.33674,0.69548,0.13543,0.36827,0.020622,0.42196,1.2089,-0.34834
-1.0683,-0.64198,0.69775,-0.1816,0.65452,-0.1508,0.68478,0.42547,0.4347,0.46767,1.083,0.63029,0.43452
-1.1282,-0.52794,0.4014,-0.08117,0.44138,-0.071088,0.49093,-0.010033,0.55917,0.29128,0.43062,0.7887,0.27131
-0.74144,-0.3745,0.30729,0.16085,-0.077686,0.34801,0.53785,-0.97471,-0.4927,0.52817,0.27217,0.059007,0.47935
-0.60803,-0.24447,0.75877,0.49742,-0.071882,1.5947,1.5629,-0.93852,-1.0708,0.56899,0.26526,-0.53193,1.2439
-1.1175,-0.55903,0.53774,-0.20713,0.49089,-0.017727,0.47739,0.14694,0.37836,0.487,0.57571,0.63144,0.47201
-0.86848,-0.86817,0.10543,0.10018,1.154,-0.96428,-0.63584,0.41243,0.70485,0.50652,-0.52414,0.86366,1.2065
-0.54859,-1.6032,0.46471,0.82,0.87583,0.29928,-0.4944,0.59415,1.4435,0.99912,0.22673,0.46707,1.757
-0.85139,-1.0914,0.8838,0.050609,0.68687,0.40324,-0.48807,0.8941,0.86457,0.47684,-0.52686,0.79505,1.4597
-1.0006,-0.66334,0.34759,0.018709,0.92172,0.07845,-0.21382,0.61933,1.2236,0.39964,0.11499,1.005,1.1407
-0.99867,-0.41643,0.80259,-0.15106,0.41847,-0.60233,-0.20228,0.2616,0.76127,0.65212,0.13321,1.0646,0.25852
-0.99226,-0.50042,0.21933,-0.43486,0.59487,0.031389,0.79535,-0.046147,0.3558,-0.13997,-0.83956,1.4536,1.6052
-0.28302,-1.3853,-0.60182,0.32682,1.4967,-0.37625,1.5996,-1.3113,0.41383,2.2292,-1.745,0.62119,1.0452
-0.4347,-1.4789,-0.41932,1.6207,0.62944,1.2158,-0.035541,-1.8918,-0.32471,2.8405,-0.97344,-0.46416,-0.53798
-0.97239,-0.57711,0.49467,0.10282,0.76834,0.694,0.71204,-0.48968,0.60067,0.70576,1.1643,0.3533,-0.7096
-1.0068,-0.48172,0.059408,0.068707,0.73588,0.12329,0.044828,0.16303,-0.1924,1.0461,1.0915,0.9181,0.086248
-0.96691,-0.53345,0.44803,-0.35204,0.50204,0.20842,0.72209,-0.25437,-0.45066,-0.85065,0.47415,0.36351,-0.52069
-0.59584,-0.51741,-0.289,0.21948,0.69688,0.66886,1.1138,1.1724,0.17703,0.14873,-0.50596,-0.3722,0.19203
-0.37748,-0.81753,-0.56937,0.52399,0.61317,-0.075074,-0.16962,-0.4435,-1.4353,0.54218,-0.10028,0.34324,-0.5554
-0.39745,-1.1823,-0.63454,1.0162,0.28362,-0.25299,-1.0676,-1.012,-1.1808,0.38867,0.46859,0.85713,1.1231
-0.37809,-1.0426,0.15716,1.5485,0.66285,-0.69552,-0.89499,-0.6391,-0.19602,0.6014,-0.99482,0.17166,1.0388
-0.27676,-1.2115,-0.33109,1.2045,-0.19143,0.17203,0.86015,0.82724,0.11949,0.76385,0.8839,0.66222,-1.1012
-0.24605,-1.3501,-0.090644,0.83582,0.33625,0.048539,0.10591,0.23191,0.45396,1.6723,0.32369,0.033646,-0.077562
-0.24854,-1.4518,-0.022953,0.96939,0.3515,-0.16092,-0.09343,0.24264,0.99898,0.19683,-0.5263,0.12022,0.1598
-0.21414,-1.4541,-0.5026,0.43988,0.35654,0.2874,0.96882,1.1888,0.57893,0.058997,-0.41313,-0.38665,0.026533
-0.17939,-1.3888,-0.36628,0.011913,0.34901,0.27979,0.33434,-0.13048,-0.091081,0.41156,-0.90385,0.16617,0.055472
-0.015461,-1.3711,-0.4686,0.032332,0.027097,-0.54578,-0.21934,0.82819,-0.077335,1.1516,-0.36586,1.1205,1.3553
0.097652,-1.3723,-0.45465,0.68865,0.18736,0.18921,0.44946,-0.17103,-0.68783,0.80151,0.031221,1.12,0.36664
0.18483,-1.1174,-0.75525,0.21537,0.63425,-0.075981,-0.043431,-0.23285,0.41884,1.739,0.085569,0.31928,1.0683
0.61693,-0.38789,-1.193,-0.47178,-0.20061,-0.63887,0.027281,-1.3121,-0.96919,-0.57755,-0.35433,-0.024873,0.48764
0.51377,-0.029064,0.18662,1.1227,0.44514,0.46078,0.50012,-1.1315,-2.2356,-0.019669,-1.3193,-0.12437,-0.86401
0.90606,1.4486,0.5232,-0.9195,-1.1952,-0.56209,0.50548,-0.14835,-2.4551,-0.66111,0.05237,0.2956,-0.37953
0.99407,1.6083,0.39324,-1.2303,-1.256,-0.83892,0.64348,-0.31524,-1.5808,0.048687,-0.039572,0.27997,-0.55964
1.2161,1.5144,-0.19082,0.0025753,-2.1776,-0.045212,-0.36532,0.10162,-1.6569,-0.1052,0.12285,0.22232,-0.94164
1.2799,1.4626,-0.39016,0.29024,-2.6618,0.16407,-0.49054,0.33984,-1.352,-0.24202,0.25982,-0.16311,-0.54558
1.3159,1.3335,-0.13176,0.046726,-2.6918,-0.0368,-0.23237,0.26328,-1.3555,-0.14018,0.22564,-0.36992,-0.93825
1.2939,1.4721,-0.49661,0.53151,-2.9196,-0.15975,0.057387,-0.1155,-1.0761,-0.31419,0.13941,-0.38448,-0.7609
1.2017,1.5291,-0.34789,0.27872,-2.7621,-0.53233,0.50048,-0.13404,-1.0597,0.039326,-0.048795,-0.30108,-0.90207
1.2049,1.5176,0.06592,-0.26828,-2.7693,-0.17168,0.2052,0.078862,-1.356,0.19061,-0.69553,-0.032772,-0.80818
1.1229,1.6219,0.044777,-0.16669,-2.7163,-0.54416,0.41668,-0.054149,-1.5007,0.65102,-0.67718,0.13513,-0.89174
1.1151,1.5818,0.38181,-0.72356,-2.4839,-0.75138,0.47338,0.33175,-1.4381,0.28847,-0.66659,-0.15585,-0.062772
1.1635,1.5564,0.24298,-0.37601,-2.7578,-0.33907,0.15079,0.52076,-2.0208,0.79457,-1.0952,0.44589,-0.37545
1.1338,1.5715,0.33653,-0.60505,-2.7084,-0.70812,0.6641,0.19838,-0.89121,-0.2797,-0.64663,0.58661,-0.062735
1.2125,1.4964,0.2395,-0.5782,-2.5364,-0.41685,0.29702,0.55808,-1.46,0.075286,-1.6412,0.51167,0.20852
1.2727,1.5898,-0.27857,-0.45393,-2.6174,-0.20116,0.54664,0.46377,-1.6862,0.046922,-1.0171,0.40041,0.022178
1.2082,1.7146,-0.41657,-0.42405,-2.6278,-0.41418,0.74119,0.8485,-1.1092,-0.26882,-0.45523,0.080923,-0.28695
1.2617,1.5942,-0.84898,0.03716,-2.7183,0.10726,0.81164,0.95569,-1.5092,-0.27524,0.14843,0.31355,-0.2991
1.3256,1.5436,-1.2775,-0.33672,-2.4567,0.39367,1.2126,0.66109,-2.1399,-0.61407,0.7647,0.53718,-1.023
1.2311,1.6597,-1.4621,-0.18145,-2.0162,-0.37955,1.3733,0.75607,-0.91527,-1.4875,0.26912,0.67,-1.7728
1.184,1.6853,-1.7414,0.10452,-1.6459,-0.14057,0.6628,0.26947,-0.10656,-1.39,1.2728,1.0223,-2.8015
1.2329,1.5184,-1.5739,-0.44432,-1.4015,0.088418,0.46811,0.0027054,0.085632,-1.5347,1.4505,1.1527,-2.5817
1.1439,1.5896,-1.7467,-0.49406,-1.0557,-0.12321,0.376,-0.80643,1.7172,-1.7667,1.6194,0.63792,-2.8608
1.0764,1.6569,-1.8604,-0.40848,-1.0409,0.27929,-0.41161,-0.16895,1.3465,-0.76623,0.65028,1.0634,-2.9245
1.0822,1.6428,-1.7021,-0.49596,-0.92218,0.41389,-0.64637,-0.93419,1.2627,-0.059486,0.50138,0.87881,-2.779
1.025,1.7789,-1.8184,-0.40883,-0.52946,0.4534,-1.5148,-1.1073,1.8954,-0.40793,0.33421,0.95353,-2.0315
0.90792,1.7838,-1.4722,-0.78966,0.22159,-0.029428,-1.6845,-0.99657,1.7372,0.085474,-0.41776,0.5628,-1.5705
0.68122,1.9085,-0.85153,-0.86815,0.48839,-0.51631,-1.1681,-0.515,1.1263,0.37529,-1.6706,0.76491,-0.69229
0.70298,1.6223,-0.92826,-0.36859,0.19424,0.36638,-1.6619,-0.234,1.0016,0.22874,-0.70597,-0.054719,0.26179
0.59267,1.5441,-1.2921,-0.30633,0.57121,0.42408,-1.0761,-0.062848,0.56506,0.34271,-0.76524,0.24531,0.3644
0.51943,1.3732,-0.98933,-0.50065,0.83047,0.75361,-1.4302,-0.4477,1.4616,0.37353,-0.53174,-0.20541,0.6636
0.4116,1.3733,-0.97724,-0.40147,1.3149,1.0252,-1.0422,-0.66153,1.0189,-0.47054,-1.0576,0.36334,0.78556
0.019008,0.96536,-0.75475,0.80715,2.3853,0.58027,0.63412,-0.18856,1.0644,-0.1599,-2.0591,0.38168,0.35415
-0.10087,0.70133,-0.819,0.23943,1.8046,0.16762,0.54545,0.62873,1.9868,1.3855,-1.1077,0.84465,-0.12434
-0.21404,0.50997,-0.90553,-0.26015,1.6232,0.86066,0.42054,0.0028151,0.3035,-1.1256,-0.18258,1.3101,-0.099979
-0.32691,0.1906,-0.76572,0.089815,1.5161,0.8511,0.78867,0.74328,-1.5132,-0.19759,-0.78854,-0.079396,-0.10561
-0.4737,-0.075079,-1.331,0.13503,1.4108,0.33428,0.32652,0.81622,-0.084188,0.18491,0.29338,-0.1481,-0.65079
-0.54856,0.00058274,-0.34554,-0.46211,0.99628,-0.020565,0.61597,-0.4293,0.34225,0.77012,0.10864,-0.6637,-1.287
-0.76051,-0.12037,0.095888,-0.085024,0.86554,-1.103,-0.58098,0.23679,0.51653,1.0024,0.53314,0.016331,-1.0758
-0.72372,-0.089041,0.27433,0.11653,0.71335,0.050649,0.062115,-0.81884,-0.21283,0.44251,0.89816,-0.51985,-0.57384
-0.96384,-0.38885,0.79072,-0.096682,0.63891,0.84623,0.51104,-0.48461,0.59344,0.42674,0.28129,-0.19553,-1.3972
-0.95533,-0.30881,1.1365,0.2528,0.98731,-0.0097249,0.63698,-0.49514,-0.081004,0.23475,1.003,-0.079393,-0.67731
-1.0535,-0.46565,0.96523,0.14425,0.70889,0.21069,0.35308,0.67876,-0.47216,0.96253,-0.27126,0.95334,-0.1417
-1.0689,-0.61498,0.63587,0.0104,0.58059,-0.1531,0.62332,0.53601,-0.10412,0.69304,0.39052,0.80184,-0.52366
-1.0864,-0.61585,0.5872,-0.11016,0.46288,0.019725,0.45564,0.24338,0.22166,0.57241,0.16401,1.0537,-0.034428
-1.1017,-0.57005,0.67183,-0.22849,0.59366,-0.034915,0.57044,0.30836,0.45542,0.41946,0.89656,0.60594,0.62441
-1.068,-0.64673,0.60249,0.10394,0.38751,0.105,0.55545,0.29383,0.26826,0.60892,0.4147,0.92017,-0.12151
-1.0547,-0.66854,0.73367,-0.07508,0.55763,-0.15696,0.74611,0.079533,0.43868,0.30352,0.46016,0.95687,-0.38646
-1.0668,-0.59117,0.74196,-0.0086954,0.67992,-0.052218,0.86898,0.34384,0.64122,0.51064,0.70936,0.94736,0.10156
-1.0981,-0.5882,0.43822,-0.08118,0.53565,-0.23076,0.56105,0.11663,0.3558,0.77564,-0.13771,1.0349,0.63405
-1.0827,-0.67394,0.67068,-0.36094,0.42311,-0.12986,0.51042,0.081515,0.26705,0.71801,-0.065879,0.92275,-0.043873
-1.1294,-0.52436,0.49036,-0.16484,0.50676,-0.13669,0.66805,-0.070132,0.63433,0.25967,0.68982,0.67557,0.35331
-1.0945,-0.58883,0.64373,-0.17988,0.6002,-0.12711,0.64171,0.41885,0.19384,0.72141,0.66171,0.68479,0.49063
-1.1159,-0.56575,0.60548,-0.28683,0.54853,-0.040881,0.41039,0.45604,0.025582,0.86891,0.26632,0.87035,0.34824
-1.1273,-0.54548,0.48324,-0.18379,0.45272,-0.054196,0.43089,0.16475,0.27134,0.50197,0.32011,0.93313,-0.18978
-1.0738,-0.62804,0.63637,-0.11467,0.64168,-0.24439,0.73033,0.41296,0.4671,0.32691,1.007,0.88504,0.046047
-1.0942,-0.60315,0.63214,-0.16071,0.51836,-0.010591,0.57546,0.20469,0.58815,0.27409,0.87474,0.77077,0.15001
-1.115,-0.55189,0.53249,-0.1281,0.51733,-0.1489,0.72221,0.097669,0.2836,0.83829,0.25767,0.85577,0.50259
-1.0935,-0.6056,0.67386,-0.17192,0.46753,0.28089,0.18851,0.70439,0.16322,0.64896,0.71036,0.69364,0.58562
-1.0854,-0.55721,0.74109,-0.152,0.57355,-0.083483,0.50277,0.024274,0.36152,-0.0026158,0.8669,0.23012,0.39988
-1.0725,-0.6617,0.5977,-0.14637,0.56115,-0.32525,0.65158,0.36028,-0.035196,0.61365,0.575,0.66878,0.091052
-1.0634,-0.63112,0.65212,0.13385,0.49252,-0.061222,0.98931,0.13156,0.33743,1.0158,0.44559,0.75679,0.62929
