-0.99636,-0.69155,0.37734,-0.29876,0.17044,-0.243,0.22143,-0.54061,0.19373,-0.14219,0.11456,0.22471,0.19326
-1.006,-0.62237,0.51609,-0.51027,0.49295,-0.49159,0.46225,-0.27498,0.0040936,0.26712,-0.029937,0.48432,-0.021738
-0.99356,-0.65424,0.48917,-0.32192,0.32938,-0.19297,0.33533,-0.213,0.16556,0.27291,0.04478,0.68001,-0.15928
-1.0371,-0.56163,0.18203,-0.40114,0.34762,-0.41126,0.12751,-0.26484,-0.33121,0.38703,-0.1022,0.29098,-0.38242
-1.005,-0.6371,0.45494,-0.40203,0.36889,-0.32018,0.33805,-0.26045,0.1527,0.092952,0.22651,0.42395,0.048138
-1.0166,-0.62614,0.37887,-0.45363,0.37761,-0.48098,0.27189,-0.13967,-0.31094,0.38294,-0.11512,0.43241,-0.091144
-1.0038,-0.64148,0.39861,-0.31441,0.26677,-0.064482,-0.13273,0.30129,-0.36458,0.32926,0.11066,0.31297,0.36692
-0.99081,-0.66282,0.45634,-0.23723,0.24323,-0.054591,0.16524,-0.053034,-0.017732,0.36267,-0.011152,0.65723,-0.18592
-1.0107,-0.66075,0.38362,-0.45281,0.28657,-0.3815,0.14451,-0.22037,-0.29507,0.29752,-0.23063,0.42209,-0.13044
-0.99346,-0.6379,0.49732,-0.25895,0.31982,-0.069488,0.31366,-0.1759,0.39145,0.029803,0.46855,0.45572,0.22663
-1.0058,-0.65019,0.28664,-0.28336,0.2453,-0.3325,0.18401,-0.45403,0.17725,-0.0075823,-0.23403,0.58757,-0.25767
-1.0092,-0.65577,0.4147,-0.47199,0.33129,-0.40424,0.26119,-0.41841,0.20801,-0.31108,0.48664,0.076407,0.055118
-1.0107,-0.62633,0.36368,-0.28122,0.24703,-0.15878,0.10946,-0.075853,-0.1706,0.35576,-0.06272,0.41504,0.18538
-1.0047,-0.66175,0.36905,-0.43136,0.27287,-0.1758,-0.070185,-0.20673,0.021622,-0.0062004,0.074832,0.20165,0.073972
-0.98548,-0.68426,0.51618,-0.36967,0.341,-0.25248,0.33264,-0.22714,0.14102,0.20428,0.070429,0.64197,-0.14467
