-0.99658,-0.6159,0.29141,-0.29605,0.21323,-0.23122,0.053537,-0.15582,-0.15852,-0.01576,0.34502,-0.075216,0.46053
-0.97984,-0.64494,0.5177,-0.5404,0.44302,-0.37388,0.29586,-0.15461,0.066411,0.106,0.27039,0.3938,0.011365
-0.99005,-0.6321,0.41691,-0.4717,0.34831,-0.34432,0.19536,-0.22025,-0.025769,0.11548,-0.018957,0.59201,-0.47657
-0.98641,-0.65706,0.39905,-0.47945,0.31629,-0.45019,0.32335,-0.57545,0.24453,-0.23503,0.16663,0.35183,-0.29525
-0.97732,-0.6329,0.446,-0.29882,0.29032,-0.080915,0.1357,-0.045591,0.13602,0.019896,0.43789,0.3609,0.00039806
-0.97255,-0.68413,0.50909,-0.54893,0.38289,-0.40702,0.26267,-0.22838,-0.13806,0.34397,-0.21877,0.57088,-0.037653
-0.98008,-0.66638,0.44416,-0.46775,0.30102,-0.28769,0.15752,-0.3121,0.11682,-0.12585,0.21245,0.33965,-0.12395
-0.99107,-0.63772,0.43411,-0.55657,0.40489,-0.49993,0.33559,-0.42462,0.15356,-0.12221,0.21203,0.34182,-0.1567
-0.97711,-0.67171,0.3766,-0.27931,0.12772,0.0081372,-0.11728,-0.1206,-0.052131,-0.010627,0.032881,0.48588,-0.41601
-0.97528,-0.65056,0.51816,-0.48169,0.41022,-0.29972,0.26444,-0.079733,-0.023693,0.28743,0.11237,0.48444,0.10345
-0.96851,-0.66521,0.45472,-0.4161,0.31533,-0.076428,-0.00054058,-0.027881,-0.053536,0.15529,0.38385,0.15183,0.14303
-0.98881,-0.62225,0.33851,-0.31296,0.29376,-0.35296,0.26537,-0.22853,-0.077709,0.10305,0.24992,0.19187,0.087685
-0.97893,-0.64474,0.48836,-0.4699,0.39067,-0.28739,0.19006,-0.0033299,-0.12388,0.2471,0.23546,0.3089,0.16472
-0.98215,-0.67222,0.42215,-0.50916,0.30894,-0.36337,0.10364,-0.25088,-0.054861,-0.11323,0.197,0.22571,-0.055186
-0.99497,-0.61108,0.30184,-0.3144,0.22281,-0.14389,-0.00046735,-0.064495,-0.3119,0.33607,-0.12706,0.46352,-0.087108
-0.97469,-0.67198,0.34964,-0.20768,0.10857,-0.038509,0.015848,-0.24576,-0.053241,0.16203,-0.15599,0.48165,-0.0090811
-0.87802,-0.86795,0.31459,0.21298,0.13344,-0.5174,0.34621,0.37598,-1.2222,1.1797,-0.36355,0.24531,0.59756
